Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,season_code,agro_zone,crop_category,monsoon_dependent,irrigation_intensity,fertilizer_per_ha,pesticide_per_ha,input_intensity,rainfall_efficiency,yield_log,area_log,production_log,fertilizer_log,rainfall_log,year_normalized,year_squared,decade,State_encoded,Crop_encoded,Season_encoded,agro_zone_encoded,crop_category_encoded,year_bin
Garlic,2006,Rabi       ,Uttar Pradesh,31932.0,140404,590.5,4078035.72,7025.04,4.47,,Central_Plains,spices,0,0.85,127.71000000000001,0.22,127.93,237.3693998309383,1.6992786164338898,10.371395236823,11.852286382475349,15.221126234489926,6.3826616834184415,0.391304347826087,0.15311909262759926,0,27,14,2,0,7,mid
Peas & beans (Pulses),2008,Rabi       ,Bihar,23768.0,22865,1197.7,3399774.72,2139.12,0.957567568,,Middle_Gangetic,others,0,0.65,143.04000000000002,0.09,143.13000000000002,19.074831066989237,0.6717026657839131,10.076137489633352,10.037406370101916,15.039220022704741,7.088992915213054,0.4782608695652174,0.2287334593572779,1,3,36,2,4,4,mid
Potato,2002,Winter     ,West Bengal,346906.0,6871659,1629.1,32841591.02,86726.5,20.73388889,,Lower_Gangetic,fruits_veg,0,0.85,94.67,0.25,94.92,4215.483099196368,3.078872742361097,12.756812011480111,15.742916265287203,17.307206319448994,7.396396641612244,0.21739130434782608,0.04725897920604915,0,29,37,5,3,2,early
Sunflower,2005,Kharif     ,Karnataka,661178.0,273972,1316.2,79288465.76,138847.38,0.5125,,Southern_Plateau,oilseeds,0,0.45,119.92,0.21000000000000002,120.13,207.9957485575463,0.41376391092285947,13.401779883989061,12.520784840368822,18.188603237944704,7.183263550502209,0.34782608695652173,0.12098298676748581,0,12,47,1,8,3,mid
Linseed,2007,Rabi       ,Himachal Pradesh,1571.0,395,1095.4,209571.4,251.36,0.216666667,,Other,oilseeds,0,0.45,133.4,0.16,133.55999999999997,0.3602699744618752,0.19611487920026305,7.360103972989152,5.981414211254481,12.252824543369218,6.999787364428631,0.43478260869565216,0.1890359168241966,1,9,23,2,7,3,mid
Sunflower,2002,Rabi       ,Odisha,3860.0,2610,1102.8,365426.2,965.0,0.599655172,,East_Coast,oilseeds,0,0.45,94.67,0.25,94.92,2.3645587968834936,0.4697880885185018,8.258681496264236,7.8674885686991285,12.80882235912659,7.006514051005401,0.21739130434782608,0.04725897920604915,0,20,47,2,2,3,early
Castor seed,2015,Rabi       ,Chhattisgarh,54.0,17,1136.0,8527.14,17.82,0.278571429,,Central_Plateau,oilseeds,0,0.45,157.91,0.33,158.23999999999998,0.014951627088830254,0.2457433835666462,4.007333185232471,2.8903717578961645,9.051126562781196,7.036148493750536,0.782608695652174,0.612476370510397,1,4,8,2,1,3,late
Niger seed,2002,Kharif     ,Chhattisgarh,71979.0,11512,1001.4,6814251.93,17994.75,0.159230769,,Central_Plateau,oilseeds,0,0.45,94.67,0.25,94.92,11.484437350359139,0.14775665497779636,11.184143581633021,9.351232110673664,15.734526995680572,6.910152403581859,0.21739130434782608,0.04725897920604915,0,4,29,1,1,3,early
Other  Rabi pulses,2009,Rabi       ,Andhra Pradesh,2666.0,2314,711.0,415416.12,453.22,0.59,,East_Coast,others,0,0.65,155.82,0.17,155.98999999999998,3.25,0.4637340162321401,7.888709524182015,7.747164966520335,12.937038402863301,6.568077911411976,0.5217391304347826,0.2722117202268431,1,0,32,2,2,4,mid
Gram,2004,Kharif     ,Andhra Pradesh,111.0,98,781.8,12025.74,23.31,0.885,,East_Coast,pulses,0,0.65,108.34,0.21,108.55,0.1251916198262647,0.6339278208999741,4.718498871295094,4.59511985013459,9.394887783050835,6.662877235521921,0.30434782608695654,0.09262759924385634,0,0,16,1,2,6,early
Khesari,2015,Rabi       ,West Bengal,65422.0,58625,1717.0,10330788.02,21589.26,0.894375,,Lower_Gangetic,pulses,0,0.85,157.91,0.32999999999999996,158.23999999999998,34.123981373690334,0.6388889688299305,11.088629157576872,10.978933563172399,16.150639219592268,7.4489161025442,0.782608695652174,0.612476370510397,1,29,22,2,3,6,late
Horse-gram,2019,Rabi       ,Andhra Pradesh,29995.0,16670,899.2,5151941.2,11098.15,0.606923077,,East_Coast,others,0,0.65,171.76000000000002,0.37,172.13000000000002,18.51810708731393,0.4743212181548075,10.30881931842128,9.72142596194803,15.454884327759295,6.802616960858832,0.9565217391304348,0.9149338374291116,2,0,19,2,2,4,late
Masoor,2015,Rabi       ,Uttarakhand,10043.0,7523,1247.6,1585890.13,3314.19,0.729230769,,Other,others,0,0.45,157.91,0.33,158.23999999999998,6.0251481659458594,0.5476766674305016,9.214730720277476,8.925853190420922,14.276657034432398,7.1297782026276435,0.782608695652174,0.612476370510397,1,28,25,2,7,4,late
Rice,2006,Autumn     ,West Bengal,283859.0,575294,1631.4,36251632.89,62448.98,2.001111111,,Lower_Gangetic,cereals,0,0.85,127.71000000000001,0.22,127.92999999999999,352.42220044106836,1.0989825904312815,12.556236437853249,13.26263823169594,17.405995011076794,7.3978066035316505,0.391304347826087,0.15311909262759926,0,29,40,0,3,1,mid
Sannhamp,2000,Whole Year ,West Bengal,1519.0,7064,1907.7,149120.23,394.94,4.527142857,,Lower_Gangetic,others,0,0.85,98.17,0.26,98.43,3.7009482894116412,1.709671019631262,7.326465613840322,8.862908295118627,11.912514878275958,7.554177661035847,0.13043478260869565,0.017013232514177693,0,29,42,4,3,4,early
Sannhamp,2003,Whole Year ,Haryana,462.0,100,592.3,45728.76,110.88,0.056,,North_Western_Plains,others,0,0.85,98.98,0.24,99.22,0.16854879487611665,0.05448818528406973,6.137727054086234,4.61512051684126,10.730504568442397,6.385700173264597,0.2608695652173913,0.06805293005671077,0,8,42,4,6,4,early
Rapeseed &Mustard,2019,Rabi       ,Bihar,75240.0,89345,1194.7,12923222.4,27838.8,1.111351351,,Middle_Gangetic,oilseeds,0,0.65,171.76,0.37,172.13000000000002,74.72192021410052,0.747328193197843,11.228451574129409,11.40027175181826,16.37453651436557,7.086487066925534,0.9565217391304348,0.9149338374291116,2,3,39,2,4,3,late
Dry chillies,2017,Whole Year ,Assam,20242.0,18994,2098.563636,3186900.48,7691.96,0.851851852,,North_Eastern,others,0,0.45,157.44,0.38,157.82,9.046641727986186,0.616186139503817,9.915564333761576,9.851931065621725,14.974559679837249,7.649484809738734,0.8695652173913043,0.7561436672967864,2,2,13,4,5,4,late
Dry chillies,2012,Summer     ,Karnataka,5057.0,14294,956.2,762595.6,1567.67,2.784,,Southern_Plateau,others,0,0.45,150.79999999999998,0.31,151.11,14.933138320100293,1.3307816511896318,8.52872642722991,9.567665104756411,13.544484467963981,6.864012356034218,0.6521739130434783,0.42533081285444235,1,12,13,3,8,4,mid
Peas & beans (Pulses),2005,Rabi       ,West Bengal,13131.0,11504,1650.1,1574669.52,2757.51,0.936470588,,Lower_Gangetic,others,0,0.85,119.92,0.21000000000000002,120.13,6.967476227969233,0.6608670316311462,9.482807278621483,9.350537002469466,14.269556614707033,7.4091970114377865,0.34782608695652173,0.12098298676748581,0,29,36,2,3,4,mid
Dry chillies,2007,Summer     ,Puducherry,3.0,3,1434.5875,400.2,0.48,1.0,,Other,others,0,0.45,133.4,0.16,133.56,0.0020897367802380556,0.6931471805599453,1.3862943611198906,1.3862943611198906,5.994460056087781,7.269329452074776,0.43478260869565216,0.1890359168241966,1,21,13,3,7,4,mid
Soyabean,2004,Kharif     ,Uttar Pradesh,9306.0,3843,704.0,1008212.04,1954.26,0.462962963,,Central_Plains,oilseeds,0,0.85,108.34,0.21,108.55000000000001,5.451063829787234,0.38046380592806356,9.13852208418571,8.254268770090183,13.823690054488702,6.558197802812269,0.30434782608695654,0.09262759924385634,0,27,45,1,0,3,early
Onion,2012,Whole Year ,Madhya Pradesh,72818.0,1423301,1049.5,10980954.4,22573.58,19.753,,Central_Plateau,spices,0,0.45,150.8,0.31,151.11,1354.8795811518326,3.032690814539523,11.195732189144058,14.168490082242863,16.211673003010723,6.957021520285055,0.6521739130434783,0.42533081285444235,1,14,31,4,1,7,mid
Sunflower,2012,Whole Year ,Madhya Pradesh,48.0,38,1049.5,7238.4,14.88,0.61,,Central_Plateau,oilseeds,0,0.45,150.79999999999998,0.31,151.10999999999999,0.036173250832936696,0.4762341789963716,3.8918202981106265,3.6635616461296463,8.887293609017433,6.957021520285055,0.6521739130434783,0.42533081285444235,1,14,47,4,1,3,mid
Dry chillies,2019,Whole Year ,Chhattisgarh,4913.0,2948,1420.3,843856.88,1817.81,0.609285714,,Central_Plateau,others,0,0.45,171.76,0.37,172.13000000000002,2.074157461478928,0.47579042465135335,8.499843553081124,7.989221408815276,13.645739370773546,7.2593272247449665,0.9565217391304348,0.9149338374291116,2,4,13,4,1,4,late
Mesta,2006,Kharif     ,Assam,4860.0,24668,1774.9,620670.6,1069.2,4.6988,,North_Eastern,cash_crops,0,0.45,127.71,0.22,127.92999999999999,13.890421757981867,1.7402556263609394,8.488999457045455,10.113302673639005,13.338557396561987,7.482062615660549,0.391304347826087,0.15311909262759926,0,2,26,1,5,0,mid
Moong(Green Gram),2005,Summer     ,West Bengal,9364.0,3258,1650.1,1122930.88,1966.44,0.35125,,Lower_Gangetic,others,0,0.85,119.91999999999999,0.21,120.12999999999998,1.973229967900188,0.30103008997128095,9.144734614878189,8.089175678837561,13.931453572931508,7.4091970114377865,0.34782608695652173,0.12098298676748581,0,29,27,3,3,4,mid
Bajra,1997,Summer     ,Karnataka,820.0,662,1266.7,78039.4,254.2,0.81,,Southern_Plateau,cereals,0,0.45,95.16999999999999,0.31,95.47999999999999,0.5222055691409639,0.5933268452777344,6.710523109452428,6.4967749901858625,11.264981920300539,7.144959513944681,0.0,0.0,0,12,2,3,8,1,early
Arhar/Tur,2000,Rabi       ,Andhra Pradesh,6098.0,2701,935.6,598640.66,1585.48,0.42375,,East_Coast,pulses,0,0.65,98.17,0.26,98.43,2.8838351484091396,0.35329423577925484,8.715880102296456,7.9017475185201445,13.30241846770242,6.842256296749442,0.13043478260869565,0.017013232514177693,0,0,1,2,2,6,early
Arhar/Tur,2016,Kharif     ,Mizoram,272.0,266,2626.8,41684.0,95.2,1.191428571,,Other,pulses,0,0.45,153.25,0.35000000000000003,153.6,0.10122535961640916,0.7845536466882297,5.60947179518496,5.58724865840025,10.637896630844713,7.8739022732077215,0.8260869565217391,0.6824196597353497,1,18,1,1,7,6,late
Potato,2013,Rabi       ,West Bengal,409749.0,9020547,1939.9,59204633.01,110632.23,25.34722222,,Lower_Gangetic,fruits_veg,0,0.85,144.49,0.27,144.76,4647.610386933897,3.271362850834615,12.923302496606077,16.01501564407363,17.89651037398668,7.570907062006682,0.6956521739130435,0.48393194706994325,1,29,37,2,3,2,late
Groundnut,2002,Kharif     ,Himachal Pradesh,194.0,88,890.8,18365.98,48.5,0.367142857,,Other,oilseeds,0,0.45,94.67,0.25,94.92,0.09867683337071093,0.31272305630505637,5.272999558563747,4.48863636973214,9.818309766218485,6.793241892193376,0.21739130434782608,0.04725897920604915,0,9,17,1,7,3,early
Black pepper,2007,Whole Year ,Kerala,175679.0,41952,3489.6,23435578.6,28108.64,0.19,,West_Coast,spices,0,0.65,133.4,0.16,133.56,12.018564143700225,0.17395330712343804,12.076419437303302,10.644305223045162,16.96976592127121,8.157828920190736,0.43478260869565216,0.1890359168241966,1,13,5,4,9,7,mid
Safflower,2007,Rabi       ,Karnataka,70218.0,59222,1323.3,9367081.2,11234.88,0.817142857,,Southern_Plateau,oilseeds,0,0.45,133.39999999999998,0.15999999999999998,133.56,44.71947443932644,0.5972654087780465,11.159374208664028,10.989065258933778,16.05271220764118,7.1886392969329185,0.43478260869565216,0.1890359168241966,1,12,41,2,8,3,mid
Small millets,2012,Kharif     ,Uttarakhand,65057.0,80661,1309.8,9810595.6,20167.67,1.164545455,,Other,cereals,0,0.45,150.79999999999998,0.31,151.10999999999999,61.53570338724443,0.7722103879103968,11.083034458700237,11.298022863557597,16.098973645186753,7.178392916824659,0.6521739130434783,0.42533081285444235,1,28,44,1,7,1,mid
Barley,2003,Rabi       ,Uttar Pradesh,233928.0,516818,1075.6,23154193.44,56142.72,2.085142857,,Central_Plains,cereals,0,0.85,98.98,0.24,99.22,480.0464425041799,1.1265979632544225,12.362772929495621,13.155447995480607,16.957686507397614,6.981563206126856,0.2608695652173913,0.06805293005671077,0,27,4,2,0,1,early
Potato,2019,Winter     ,Odisha,4397.0,46961,1593.9,755228.72,1626.89,11.34730769,,East_Coast,fruits_veg,0,0.45,171.76,0.37,172.13,29.44447927769766,2.513438038498639,8.388905171114706,10.757094043032893,13.534777246852647,7.374566317328709,0.9565217391304348,0.9149338374291116,2,20,37,5,2,2,late
Peas & beans (Pulses),2009,Rabi       ,Tripura,724.0,538,2004.2,112813.68,123.08,0.74,,Other,others,0,0.45,155.82,0.16999999999999998,155.98999999999998,0.2683024137243168,0.5538851132264376,6.586171654854675,6.289715570908998,11.633501751422353,7.603499085389348,0.5217391304347826,0.2722117202268431,1,26,36,2,7,4,mid
Rice,2001,Kharif     ,Tripura,246750.0,587390,2284.4,25200577.5,64155.0,2.28,,Other,cereals,0,0.45,102.13,0.26,102.39,257.01846503894285,1.1878434223960523,12.41613500997242,13.283445975872382,17.042377508567366,7.7342963427126135,0.17391304347826086,0.030245746691871453,0,26,40,1,7,1,early
Castor seed,2007,Kharif     ,Assam,1193.0,509,2154.1,159146.2,190.88,0.4468,,North_Eastern,oilseeds,0,0.45,133.4,0.16,133.56,0.23618393578024222,0.36935422109580585,7.085064293952548,6.234410725718371,11.977584839090188,7.675592405173526,0.43478260869565216,0.1890359168241966,1,2,8,1,5,3,mid
Rapeseed &Mustard,2007,Kharif     ,Karnataka,3957.0,1438,1323.3,527863.8,633.12,0.341875,,Southern_Plateau,oilseeds,0,0.45,133.4,0.16,133.56,1.0858566790002266,0.2940678896509084,8.28349412616251,7.271703706887368,13.176595469293224,7.1886392969329185,0.43478260869565216,0.1890359168241966,1,12,39,1,8,3,mid
Mesta,2006,Kharif     ,West Bengal,9660.0,94530,1631.4,1233678.6,2125.2,9.248333333,,Lower_Gangetic,cash_crops,0,0.85,127.71000000000001,0.21999999999999997,127.93,57.908600833129135,2.3271150907047975,9.17585244151751,11.456683102015756,14.025511806298297,7.3978066035316505,0.391304347826087,0.15311909262759926,0,29,26,1,3,0,mid
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,,North_Eastern,cereals,0,0.45,95.17000001720854,0.31,95.48000001720852,802.6193724420191,0.663360091482944,14.371303046395841,14.314646320771514,18.92696724507055,7.62676511906781,0.0,0.0,0,2,40,5,5,1,early
Sugarcane,2015,Whole Year ,Punjab,90000.0,6607000,512.6,14211900.0,29700.0,77.086,,North_Western_Plains,cash_crops,0,0.85,157.91,0.33,158.24,12864.096573208722,4.357810783414763,11.407576060361786,15.703640402366636,16.46959027015452,6.2414447523757515,0.782608695652174,0.612476370510397,1,22,46,4,6,0,late
Urad,2002,Rabi       ,Chhattisgarh,6210.0,1403,1001.4,587900.7,1552.5,0.230833333,,Central_Plateau,pulses,0,0.45,94.66999999999999,0.25,94.91999999999999,1.3996408619313647,0.2076914464844689,8.734077192559303,7.247080584585756,13.284315036034405,6.910152403581859,0.21739130434782608,0.04725897920604915,0,4,52,2,1,6,early
Sannhamp,2009,Kharif     ,Jammu and Kashmir,148.0,81,751.7,23061.36,25.16,0.65,,Other,others,0,0.45,155.82,0.17,155.99,0.10761259465922678,0.5007752879124893,5.003946305945459,4.406719247264253,10.045957130303753,6.623666742040486,0.5217391304347826,0.2722117202268431,1,10,42,1,7,4,mid
Maize,2010,Kharif     ,Maharashtra,730600.0,2208900,1389.0,121359966.0,175344.0,2.230769231,,Central_Plateau,cereals,0,0.45,166.11,0.24,166.35,1589.136690647482,1.17272026089326,13.501622762080405,14.608005664738837,18.614271621086253,7.237059026124737,0.5652173913043478,0.3194706994328922,1,15,24,1,1,1,mid
Other  Rabi pulses,2017,Rabi       ,Bihar,1419.0,1426,1112.0,223407.36,539.22,1.002857143,,Middle_Gangetic,others,0,0.65,157.44,0.38,157.82,1.2812219227313566,0.6945747326224574,7.258412150595307,7.2633296174768365,12.316756586582239,7.014814351275545,0.8695652173913043,0.7561436672967864,2,3,32,2,4,4,late
Groundnut,2007,Kharif     ,Chhattisgarh,31653.0,39994,1246.2,4222510.2,5064.48,1.35,,Central_Plateau,oilseeds,0,0.45,133.4,0.15999999999999998,133.56000000000003,32.06703014753047,0.8544153281560676,10.362619801893228,10.596509725282923,15.255940580117649,7.128656317743567,0.43478260869565216,0.1890359168241966,1,4,17,1,1,3,mid
Garlic,2003,Whole Year ,Madhya Pradesh,33158.0,137875,1163.0,3281978.84,7957.92,3.003333333,,Central_Plateau,spices,0,0.45,98.97999999999999,0.24,99.22,118.44931271477664,1.3871273473405186,10.409069451979065,11.83411000947601,15.00395740801733,7.059617628291383,0.2608695652173913,0.06805293005671077,0,14,14,4,1,7,early
Gram,2018,Rabi       ,Bihar,56477.0,67692,1521.4,9160569.4,19766.95,1.216333333,,Middle_Gangetic,pulses,0,0.65,162.20000000000002,0.35000000000000003,162.54999999999998,44.46400420388859,0.7958541786018096,10.941606460775276,11.122738056213281,16.03041900545393,7.328043315981939,0.9130434782608695,0.8336483931947068,2,3,16,2,4,6,late
Sesamum,2013,Kharif     ,Bihar,2277.0,1986,1069.9,329003.73,614.79,0.894137931,,Middle_Gangetic,oilseeds,0,0.65,144.48999999999998,0.26999999999999996,144.76,1.8545148940143803,0.6387638173498501,7.731053144007127,7.594381242551817,12.703827406543859,6.97625469540683,0.6956521739130435,0.48393194706994325,1,3,43,1,4,3,late
Small millets,2004,Kharif     ,Chhattisgarh,217787.0,52109,1122.8,23595043.58,45735.27,0.278125,,Central_Plateau,cereals,0,0.45,108.33999999999999,0.21,108.54999999999998,46.368570920092544,0.24539416024902955,12.291277391544401,10.86111214790326,16.976547272524183,7.024471078678098,0.30434782608695654,0.09262759924385634,0,4,44,1,1,1,early
Jowar,2012,Kharif     ,Karnataka,158054.0,193564,956.2,23834543.2,48996.74,1.152173913,,Southern_Plateau,cereals,0,0.45,150.79999999999998,0.31,151.10999999999999,202.21897200167155,0.7664784536252929,11.970698352701739,12.173368652357047,16.98664652329997,6.864012356034218,0.6521739130434783,0.42533081285444235,1,12,20,1,8,1,mid
Safflower,2003,Rabi       ,Odisha,1620.0,710,1648.2,160347.6,388.8,0.42875,,East_Coast,oilseeds,0,0.45,98.98,0.24000000000000002,99.22,0.4305117632791656,0.3567999361268834,7.390798521735676,6.566672429803241,11.985105474182033,7.408045600832745,0.2608695652173913,0.06805293005671077,0,20,41,2,2,3,early
Banana,1998,Whole Year ,Assam,41885.0,581884,2354.4,4138238.0,12146.65,13.78826087,,North_Eastern,fruits_veg,0,0.45,98.8,0.29,99.09,247.04254054513032,2.6938336815733757,10.642706921198457,13.27402811268749,15.235780892990443,7.764465843407448,0.043478260869565216,0.0018903591682419658,0,2,3,4,5,2,early
Banana,2011,Whole Year ,Kerala,59069.4,514054,3035.1,9895305.888,19492.902,8.229285714,,West_Coast,fruits_veg,0,0.65,167.52,0.32999999999999996,167.85000000000002,169.31392246632194,2.222381658087913,10.986485231905236,13.150085542603845,16.107571150989607,8.01832907604949,0.6086956521739131,0.37051039697542537,1,13,3,4,9,2,mid
Safflower,2016,Kharif     ,Andhra Pradesh,4.0,3,890.0,613.0,1.4,0.75,,East_Coast,oilseeds,0,0.65,153.25,0.35,153.6,0.003367003367003367,0.5596157879354227,1.6094379124341003,1.3862943611198906,6.419994928147142,6.792344427470809,0.8260869565217391,0.6824196597353497,1,0,41,1,2,3,late
Jowar,2008,Whole Year ,Tamil Nadu,258876.0,213436,1201.9,37029623.04,23298.84,1.152142857,,Southern_Plateau,cereals,0,0.65,143.04,0.09,143.13000000000002,177.43453321140575,0.7664640234605723,12.464108324404402,12.271096986138353,17.427228799989212,7.092490587000027,0.4782608695652174,0.2287334593572779,1,24,20,4,8,1,mid
Bajra,2009,Whole Year ,Madhya Pradesh,197914.0,293506,904.1,30838959.48,33645.38,1.078787879,,Central_Plateau,cereals,0,0.45,155.82,0.16999999999999998,155.99,324.2801900342503,0.7317849733674001,12.19559292457479,12.589656768051059,17.244289399217124,6.808045434833125,0.5217391304347826,0.2722117202268431,1,14,2,4,1,1,mid
Sunflower,2010,Summer     ,Maharashtra,6300.0,6500,1389.0,1046493.0,1512.0,0.976470588,,Central_Plateau,oilseeds,0,0.45,166.11,0.24,166.35,4.676258992805756,0.6813127227938949,8.748463629942055,8.77971129020447,13.860956087454717,7.237059026124737,0.5652173913043478,0.3194706994328922,1,15,47,3,1,3,mid
Maize,2006,Rabi       ,Andhra Pradesh,190172.0,1177003,845.2,24286866.12,41837.84,6.363181818,,East_Coast,cereals,0,0.65,127.71000000000001,0.21999999999999997,127.93,1390.9276766721814,1.996492151549038,12.155689463180781,13.978482784707326,17.005446314479634,6.7407557382859675,0.391304347826087,0.15311909262759926,0,0,24,2,2,1,mid
Mesta,2005,Kharif     ,Assam,4914.0,24678,2184.6,589286.88,1031.94,4.650434783,,North_Eastern,cash_crops,0,0.45,119.92,0.21000000000000002,120.13,11.291178623718888,1.7317324949410018,8.500047032581268,10.113707958559848,13.286670103840367,7.689645669376471,0.34782608695652173,0.12098298676748581,0,2,26,1,5,0,mid
Ragi,2007,Kharif     ,Uttarakhand,122498.0,172157,1924.3,16341233.2,19599.68,1.544545455,,Other,cereals,0,0.45,133.4,0.16,133.56,89.41827247701657,0.9339520309076268,11.715858145668292,12.056167938787706,16.60920217697944,7.562837078735289,0.43478260869565216,0.1890359168241966,1,28,38,1,7,1,mid
Gram,1999,Rabi       ,Assam,2336.0,1196,2201.8,247919.68,630.72,0.470454545,,North_Eastern,pulses,0,0.45,106.13,0.27,106.39999999999999,0.5429453422916288,0.3855715672794747,7.756623334538858,7.087573705557973,12.420864135278133,7.697484557388327,0.08695652173913043,0.007561436672967863,0,2,16,2,5,6,early
Urad,2003,Kharif     ,Sikkim,3780.0,2810,2838.1,374144.4,907.2,0.6475,,Other,pulses,0,0.45,98.98,0.24000000000000002,99.22000000000001,0.9897502729738298,0.49925898739452523,8.237743803890933,7.941295570906532,12.832399770898649,7.951242379522939,0.2608695652173913,0.06805293005671077,0,23,52,1,7,6,early
Jowar,2003,Kharif     ,Nagaland,3000.0,5000,1709.8,296940.0,720.0,1.6075,,North_Eastern,cereals,0,0.45,98.98,0.24,99.22,2.922609305588029,0.9583919078927904,8.006700845440367,8.517393171418904,12.601288744852024,7.444716376352754,0.2608695652173913,0.06805293005671077,0,19,20,1,5,1,early
Niger seed,2018,Rabi       ,Andhra Pradesh,5797.0,1843,1220.5,940273.4,2028.95,0.285,,East_Coast,oilseeds,0,0.65,162.20000000000002,0.35000000000000003,162.54999999999998,1.5088006549324602,0.2507587183471831,8.6652683094816,7.519692404116539,13.753927026540941,7.107834890697795,0.9130434782608695,0.8336483931947068,2,0,29,2,2,3,late
Safflower,2006,Rabi       ,Andhra Pradesh,14302.0,8994,845.2,1826508.42,3146.44,0.50125,,East_Coast,oilseeds,0,0.65,127.71,0.22,127.92999999999999,10.628692980382887,0.4062980944120562,9.5682245844549,9.104424146384634,14.417917282609048,6.7407557382859675,0.391304347826087,0.15311909262759926,0,0,41,2,2,3,mid
Gram,2002,Rabi       ,Punjab,7000.0,6700,301.8,662690.0,1750.0,0.966875,,North_Western_Plains,pulses,0,0.85,94.67,0.25,94.92,22.126816380449142,0.6764459888365343,8.853808274977197,8.81001204797317,13.404064097178304,5.713072521563293,0.21739130434782608,0.04725897920604915,0,22,16,2,6,6,early
Other Kharif pulses,2003,Kharif     ,Mizoram,2053.0,1887,2499.5,203205.94,492.72,0.881666667,,Other,others,0,0.45,98.98,0.24000000000000002,99.22,0.7546490701859628,0.6321579091106635,7.627544390488503,7.543273346705446,12.221980147646551,7.824245990858959,0.2608695652173913,0.06805293005671077,0,18,34,1,7,4,early
Groundnut,2019,Winter     ,Odisha,1422.0,2262,1593.9,244242.72,526.14,1.509090909,,East_Coast,oilseeds,0,0.45,171.76,0.37,172.13000000000002,1.4182707379773025,0.9199204998885019,7.260522598089852,7.724446645633537,12.405921858213176,7.374566317328709,0.9565217391304348,0.9149338374291116,2,20,17,5,2,3,late
Onion,2013,Summer     ,Gujarat,11011.0,312805,1006.5,1590979.39,2972.97,27.96125,,North_Western_Plains,spices,0,0.65,144.48999999999998,0.26999999999999996,144.76,310.47642679900747,3.365958729569446,9.306740866262498,12.653338469055006,14.279860981662567,6.915227293820838,0.6956521739130435,0.48393194706994325,1,7,31,3,6,7,late
Wheat,2000,Rabi       ,Meghalaya,4215.0,6892,6258.8,413786.55,1095.9,1.395,,Other,cereals,0,0.45,98.17,0.26,98.43,1.100993641969392,0.8733832308628786,8.346642090221199,8.838261682885651,12.933107956842408,8.74190351470198,0.13043478260869565,0.017013232514177693,0,17,53,2,7,1,early
Ragi,2019,Kharif     ,Telangana,1488.0,2355,1031.7,255578.88,550.56,1.644285714,,Southern_Plateau,cereals,0,0.45,171.76,0.36999999999999994,172.13,2.2804299409315387,0.9724009774220431,7.305860032684009,7.764720544771477,12.451290281642278,6.939932010677358,0.9565217391304348,0.9149338374291116,2,25,38,1,8,1,late
Potato,1998,Kharif     ,Mizoram,180.0,865,2640.7,17784.0,52.2,4.74,,Other,fruits_veg,0,0.45,98.8,0.29000000000000004,99.09,0.32744066320929704,1.747459210331475,5.198497031265826,6.763884908562435,9.786110684382555,7.8791779282942915,0.043478260869565216,0.0018903591682419658,0,18,37,1,7,2,early
Other  Rabi pulses,2015,Rabi       ,Karnataka,11561.0,7316,1024.9,1825597.51,3815.13,0.624444444,,Southern_Plateau,others,0,0.45,157.91,0.33,158.23999999999998,7.131299346914903,0.4851658767118152,9.355479137642421,8.89795568688403,14.417418441919589,6.933325555093667,0.782608695652174,0.612476370510397,1,12,32,2,8,4,late
Horse-gram,1999,Kharif     ,Andhra Pradesh,17595.0,5969,650.4,1867357.35,4750.65,0.387857143,,East_Coast,others,0,0.65,106.13000000000001,0.26999999999999996,106.4,9.163340497390237,0.32776093387702376,9.77542688246861,8.694502206386648,14.440035343045412,6.479123892842133,0.08695652173913043,0.007561436672967863,0,0,19,1,2,4,early
Other  Rabi pulses,2018,Rabi       ,Tripura,857.0,724,2169.1,139005.4,299.95,0.8575,,Other,others,0,0.45,162.2,0.35,162.55,0.33362517856319984,0.6192314976097772,6.754604099487962,6.586171654854675,11.842275254218343,7.6825285284220275,0.9130434782608695,0.8336483931947068,2,26,32,2,7,4,late
Maize,2016,Summer     ,Uttarakhand,90.0,133,1580.9,13792.5,31.5,1.705,,Other,cereals,0,0.45,153.25,0.35,153.6,0.08407611100575257,0.9951019122984449,4.51085950651685,4.897839799950911,9.531952745690372,7.366381935204534,0.8260869565217391,0.6824196597353497,1,28,24,3,7,1,late
Cotton(lint),2010,Kharif     ,Punjab,483000.0,1822000,392.7,80231130.0,115920.0,3.643636364,,North_Western_Plains,others,0,0.85,166.11,0.24,166.35,4627.889255778512,1.5354977584442764,13.087774003025942,14.41544590564931,18.200422164601687,5.975589197949692,0.5652173913043478,0.3194706994328922,1,22,11,1,6,4,mid
Rice,2001,Kharif     ,Manipur,162570.0,387270,2013.1,16603274.1,42268.2,2.234444444,,North_Eastern,cereals,0,0.45,102.13,0.26,102.38999999999999,192.2794300183705,1.1738571802839026,11.99887010840576,12.86687998534334,16.625110529047358,7.607927724478835,0.17391304347826086,0.030245746691871453,0,16,40,1,5,1,early
